review_id,employee_id,review_date,performance_rating,manager_rating,goal_completion_pct,promotion_recommendation
1774,900,2020-02-16 21:30:00,1,1,95.30887748,True
1775,901,2021-11-28 21:25:00,1,1,72.74285132,True
1776,901,2023-01-21 17:36:00,1,1,63.85308951,False
1777,901,2021-09-11 15:49:00,3,3,86.21271972,False
1778,902,2022-04-14 04:19:00,3,4,84.01454484,True
1779,902,2023-06-10 09:12:00,5,5,59.69678276,True
1780,903,2020-09-26 01:53:00,1,4,67.88148641,True
1781,903,2022-07-01 14:34:00,4,2,70.95855514,False
1782,904,2018-03-29 00:09:00,5,3,54.09521825,False
1783,904,2018-08-26 21:05:00,2,4,67.12906357,True
1784,904,2018-10-01 04:20:00,5,1,60.3710524,False
1785,905,2023-04-15 16:33:00,1,3,84.3268699,False
1786,905,2018-06-14 10:54:00,5,2,72.33892275,True
1787,905,2020-09-05 14:14:00,3,2,59.75364144,False
1788,906,2023-09-14 22:00:00,5,4,62.68703974,False
1789,907,2019-08-07 01:42:00,5,1,81.05013694,False
1790,907,2022-09-10 05:35:00,3,5,97.31224149,True
1791,908,2023-10-21 18:47:00,4,1,91.02226298,True
1792,908,2021-10-22 03:14:00,1,3,52.75321677,False
1793,909,2018-10-21 10:04:00,4,4,57.35780754,True
1794,910,2022-07-30 10:25:00,2,1,77.95057057,True
1795,910,2020-01-05 05:10:00,3,3,76.27791491,False
1796,911,2022-12-30 22:10:00,2,5,78.42978161,True
1797,911,2021-03-04 22:14:00,3,4,61.15660309,True
1798,912,2018-11-25 14:19:00,5,5,76.89445166,False
1799,912,2018-02-14 00:45:00,5,5,83.56251153,True
1800,912,2021-07-02 19:29:00,1,3,84.5025714,False
1801,913,2022-02-18 01:12:00,2,1,65.22139005,False
1802,913,2022-08-12 04:46:00,1,4,73.67172086,False
1803,913,2020-02-04 09:55:00,2,1,57.02094726,False
1804,914,2020-04-16 03:27:00,1,5,86.20067966,False
1805,915,2020-04-30 09:53:00,5,1,91.3513656,False
1806,915,2021-10-20 18:59:00,1,3,76.18472432,True
1807,916,2022-11-10 05:38:00,2,3,52.61425529,False
1808,916,2019-01-06 21:19:00,4,5,78.21692649,True
1809,917,2022-08-09 22:34:00,2,1,93.20376174,True
1810,917,2021-12-24 17:04:00,5,4,68.62929213,False
1811,917,2021-06-28 10:15:00,1,1,88.34973797,True
1812,918,2021-08-31 19:57:00,2,2,55.42345423,True
1813,918,2021-08-22 15:12:00,4,5,60.45800958,False
1814,918,2023-05-06 23:51:00,5,1,92.89410338,False
1815,919,2018-12-12 21:19:00,3,1,95.28521154,False
1816,920,2020-02-02 15:25:00,4,2,73.37123063,True
1817,920,2023-02-09 21:54:00,5,1,68.79468486,False
1818,921,2019-10-08 16:58:00,3,3,83.82497169,False
1819,921,2018-08-21 15:35:00,3,5,57.28617482,False
1820,922,2019-06-25 03:43:00,1,5,68.84498634,False
1821,922,2020-05-03 06:51:00,5,2,85.49248506,False
1822,923,2022-10-16 06:28:00,1,2,66.85837611,True
1823,923,2018-01-18 22:06:00,5,4,66.3948547,False
1824,924,2018-12-03 14:22:00,1,5,88.36724959,True
1825,925,2023-06-12 20:52:00,2,4,57.53800933,True
1826,926,2020-12-04 08:27:00,5,1,93.66728796,True
1827,926,2023-06-26 10:30:00,3,1,72.67327673,True
1828,926,2022-07-12 09:41:00,5,3,53.73560501,False
1829,927,2018-09-07 10:06:00,5,3,69.96085392,True
1830,928,2022-04-07 02:33:00,3,4,57.93323144,True
1831,928,2022-06-08 15:00:00,1,1,74.19212061,True
1832,929,2018-03-31 23:44:00,1,2,83.28985515,True
1833,930,2018-04-04 10:03:00,2,2,53.06275921,True
1834,930,2022-04-03 15:09:00,5,3,55.10561072,False
1835,930,2023-04-25 09:12:00,1,2,50.09817041,True
1836,931,2019-11-03 04:55:00,2,5,50.05562056,False
1837,932,2019-05-30 20:06:00,3,2,58.10072802,False
1838,932,2023-09-15 14:00:00,2,2,91.70676436,True
1839,933,2018-05-11 16:32:00,4,5,80.26930359,True
1840,933,2023-12-15 12:53:00,5,5,89.53284302,True
1841,934,2018-01-28 16:01:00,5,3,66.80443596,False
1842,934,2020-07-02 06:21:00,2,2,61.04228508,False
1843,935,2019-08-07 14:59:00,5,5,62.16947129,True
1844,935,2020-11-04 10:31:00,4,4,96.13361721,False
1845,936,2018-11-17 19:25:00,3,3,79.86058573,True
1846,936,2023-04-21 01:01:00,5,3,83.46685035,True
1847,937,2019-05-13 17:18:00,4,4,57.41353208,True
1848,937,2020-06-18 14:07:00,5,1,88.44611998,False
1849,937,2020-06-01 04:40:00,3,5,91.91980417,True
1850,938,2020-07-01 12:58:00,1,1,88.59565292,True
1851,939,2019-12-13 23:20:00,3,1,87.94552617,True
1852,939,2022-10-16 19:48:00,5,3,67.18907559,False
1853,939,2021-11-12 02:37:00,1,5,51.93152718,False
1854,940,2019-07-25 21:32:00,5,5,55.8043862,False
1855,941,2020-06-09 06:45:00,2,4,73.88189164,False
1856,941,2022-11-29 11:30:00,4,5,54.28854051,False
1857,941,2019-10-31 02:51:00,5,2,66.95184973,False
1858,942,2020-09-29 03:45:00,2,3,90.47725986,True
1859,942,2023-06-20 20:32:00,5,1,74.37625364,False
1860,943,2020-08-21 15:01:00,5,4,79.8010736,False
1861,943,2021-07-25 18:00:00,3,1,56.20609319,True
1862,944,2023-03-08 06:14:00,5,2,55.21561317,True
1863,945,2018-12-13 06:14:00,1,3,82.46245129,True
1864,946,2019-03-16 16:10:00,5,1,86.14852135,True
1865,946,2023-11-16 16:38:00,3,2,52.80084256,True
1866,946,2018-06-29 09:43:00,3,1,57.02392243,True
1867,947,2018-11-15 13:26:00,3,1,89.46247159,False
1868,948,2018-02-13 06:57:00,3,1,87.45352426,False
1869,948,2020-08-22 11:49:00,4,3,68.23462147,False
1870,948,2023-09-22 08:52:00,3,3,97.75313492,False
1871,949,2019-07-31 03:03:00,5,4,72.73871214,True
1872,950,2020-03-22 04:37:00,5,4,55.10644786,False
1873,951,2022-08-23 03:20:00,5,3,51.04682026,True
1874,952,2021-10-29 09:42:00,5,2,69.04766717,True
1875,953,2019-01-02 12:08:00,1,1,57.46760474,False
1876,953,2023-12-02 08:15:00,3,1,91.63282203,True
1877,953,2021-03-02 17:04:00,1,5,89.84913345,True
1878,954,2018-05-15 14:33:00,2,4,54.43478547,False
1879,955,2019-06-08 17:48:00,5,5,63.33648351,False
1880,955,2019-02-08 19:51:00,2,1,50.57415639,True
1881,955,2018-07-22 12:41:00,2,1,84.08540058,False
1882,956,2021-05-30 16:11:00,1,1,91.53288577,True
1883,956,2020-12-21 03:30:00,5,4,61.23563846,True
1884,956,2022-01-18 08:36:00,3,1,75.2992873,False
1885,957,2021-02-19 14:16:00,4,4,74.5040625,False
1886,957,2018-02-26 23:26:00,1,2,68.99265077,True
1887,957,2018-05-04 12:46:00,1,3,62.05763781,False
1888,958,2019-11-23 15:46:00,4,4,56.24235736,True
1889,958,2021-02-15 06:45:00,4,3,69.37049398,True
1890,959,2022-07-05 07:07:00,1,4,57.78150212,False
1891,959,2023-12-09 23:24:00,2,3,90.05885176,True
1892,960,2019-02-23 23:14:00,3,4,64.96295713,True
1893,960,2021-09-29 04:56:00,4,1,85.11282983,False
1894,960,2020-03-05 12:46:00,5,3,70.87522214,False
1895,961,2023-01-04 21:13:00,3,5,66.75298854,True
1896,961,2018-06-06 06:08:00,1,3,87.24128378,False
1897,961,2023-01-12 09:27:00,3,5,98.39427386,True
1898,962,2018-02-11 13:53:00,2,5,69.63802709,False
1899,963,2023-01-25 09:28:00,4,5,94.48640932,True
1900,963,2019-12-27 11:29:00,3,3,69.97818706,False
1901,964,2023-05-17 20:17:00,2,5,80.08476535,True
1902,965,2021-07-01 15:54:00,5,5,80.91891005,False
1903,965,2023-12-16 21:28:00,2,1,98.42383411,True
1904,966,2021-05-31 22:55:00,4,1,74.44695888,False
1905,966,2018-09-02 01:54:00,4,2,92.25509174,True
1906,966,2019-10-11 01:40:00,4,3,79.34569318,False
1907,967,2021-04-26 08:07:00,1,3,75.69664124,True
1908,967,2019-09-25 18:55:00,2,2,90.79622572,False
1909,968,2022-05-17 15:34:00,3,1,94.64196044,False
1910,968,2020-01-10 04:31:00,4,1,88.61127141,False
1911,968,2021-08-11 04:59:00,5,4,54.73307542,True
1912,969,2018-02-04 04:05:00,4,1,88.32590716,False
1913,969,2023-05-19 12:05:00,3,5,79.41327389,False
1914,969,2022-08-25 21:07:00,1,1,98.28883385,False
1915,970,2019-02-03 10:22:00,3,5,56.92188352,False
1916,971,2018-10-13 06:35:00,3,5,86.26023904,False
1917,972,2018-02-18 07:41:00,1,5,77.11542977,True
1918,972,2022-09-08 17:39:00,1,4,62.10677324,False
1919,973,2018-06-25 18:57:00,3,5,84.00543647,True
1920,973,2022-06-12 15:26:00,4,1,74.52194598,False
1921,973,2020-06-04 04:41:00,2,1,75.3840697,False
1922,974,2023-12-10 21:56:00,1,5,76.68319963,False
1923,974,2020-07-25 00:41:00,4,2,57.91573207,False
1924,975,2022-04-29 12:34:00,1,3,98.2978804,False
1925,975,2022-02-22 23:46:00,3,2,81.03509213,True
1926,975,2022-08-26 15:01:00,2,2,77.04772415,False
1927,976,2019-01-25 19:56:00,4,1,82.74717165,True
1928,976,2021-10-02 17:30:00,2,3,87.04696486,True
1929,977,2018-12-25 00:08:00,2,4,86.06776037,True
1930,977,2022-11-13 19:15:00,1,2,94.03835718,False
1931,977,2023-02-10 19:46:00,4,5,92.01673475,False
1932,978,2021-05-10 23:23:00,2,5,60.07283007,True
1933,978,2023-05-23 01:43:00,1,3,52.77641623,False
1934,978,2021-03-07 11:14:00,5,5,86.75415275,True
1935,979,2021-10-03 05:02:00,3,4,95.15419358,False
1936,979,2023-02-08 16:42:00,4,3,73.96418205,False
1937,980,2022-07-12 11:52:00,4,2,96.57875894,True
1938,981,2018-09-11 11:45:00,1,4,67.85943448,True
1939,981,2020-09-19 12:09:00,1,5,98.43012571,True
1940,981,2021-02-21 13:52:00,4,3,75.98627627,True
1941,982,2021-02-26 18:55:00,4,5,98.22628101,True
1942,982,2023-06-17 15:28:00,1,5,96.796986,False
1943,983,2019-10-07 08:48:00,4,2,88.81775547,True
1944,984,2022-06-21 20:40:00,3,2,92.29105296,False
1945,985,2020-07-19 01:30:00,3,5,77.11097441,True
1946,986,2018-04-20 16:21:00,5,1,97.21137745,True
1947,987,2022-09-24 07:01:00,2,4,82.18577289,True
1948,988,2023-02-01 04:35:00,5,2,98.31656895,True
1949,989,2018-11-12 11:30:00,5,5,72.65004605,False
1950,989,2021-02-03 19:38:00,3,1,50.34884052,True
1951,989,2022-05-25 19:45:00,1,2,91.40370207,True
1952,990,2022-01-25 10:37:00,5,5,54.85837426,True
1953,990,2019-04-29 15:25:00,2,2,92.13445803,False
1954,990,2019-11-25 04:38:00,2,1,83.81031175,True
1955,991,2020-06-10 20:41:00,4,2,55.58295799,True
1956,992,2018-04-16 20:05:00,4,4,71.94367771,True
1957,993,2018-05-12 15:31:00,2,1,74.03255585,False
1958,993,2021-01-05 18:14:00,3,1,94.37566076,False
1959,994,2020-05-24 04:51:00,3,3,87.00167211,True
1960,995,2023-08-09 00:46:00,1,3,58.80387557,False
1961,995,2020-03-19 09:21:00,2,3,80.36086053,False
1962,996,2021-08-16 15:54:00,5,2,82.94288815,True
1963,996,2023-06-22 14:55:00,1,4,62.3238188,False
1964,996,2019-06-07 14:57:00,5,3,69.05436044,True
1965,997,2021-02-08 02:07:00,2,4,83.33828075,False
1966,997,2020-08-10 00:18:00,1,3,97.64452486,True
1967,997,2018-09-07 04:39:00,3,5,92.06276422,True
1968,998,2020-06-04 02:34:00,2,4,84.50945103,False
1969,998,2020-08-19 15:18:00,2,1,96.310127,True
1970,999,2021-10-14 15:36:00,1,3,53.26951481,False
1971,1000,2018-03-30 10:28:00,3,5,55.32922416,True
1972,1000,2021-07-19 23:36:00,4,4,61.99749358,False
1973,1001,2023-03-03 20:58:00,1,5,91.86109119,False
1974,1002,2019-10-23 21:43:00,5,1,73.07348655,True
1975,1002,2023-04-21 04:07:00,4,3,71.53013711,False
1976,1003,2021-12-17 10:32:00,1,4,91.57788791,False
1977,1003,2022-04-14 06:56:00,4,2,60.53568709,False
1978,1003,2023-01-10 09:36:00,3,1,77.07433243,False
1979,1004,2021-11-20 03:28:00,5,1,74.85536188,False
1980,1004,2022-12-27 12:17:00,2,5,74.32038024,True
1981,1004,2018-04-13 04:05:00,2,1,92.08069898,False
1982,1005,2021-04-04 13:44:00,2,1,63.93087143,True
1983,1005,2023-08-28 10:38:00,3,5,99.51768302,True
1984,1006,2020-06-27 14:47:00,2,4,91.93463169,False
1985,1006,2020-08-01 07:59:00,2,1,79.42102558,False
1986,1006,2023-06-01 01:31:00,3,4,96.95646972,True
1987,1007,2022-04-16 19:06:00,2,5,93.817171,False
1988,1007,2022-07-04 23:35:00,5,2,98.66113532,False
1989,1007,2021-05-17 07:10:00,1,1,82.02702551,True
1990,1008,2020-05-03 23:17:00,2,4,69.11534927,True
1991,1008,2018-10-18 23:23:00,5,2,74.12832908,True
1992,1009,2023-11-24 21:55:00,1,2,96.86743743,True
1993,1010,2019-06-30 18:10:00,2,5,73.6416237,True
1994,1010,2022-03-11 17:04:00,1,5,98.18698676,True
1995,1010,2019-08-23 15:15:00,5,4,94.43503504,True
1996,1011,2018-05-27 15:23:00,3,4,76.76333983,False
1997,1011,2022-11-05 00:55:00,1,5,74.61277242,False
1998,1011,2020-12-05 14:41:00,4,3,69.12130669,True
1999,1012,2022-10-23 11:36:00,1,2,77.42861816,True
2000,1013,2018-05-17 16:26:00,2,2,74.98702974,False
2001,1014,2022-05-25 13:40:00,2,1,72.47453281,True
2002,1015,2018-06-22 23:19:00,1,2,85.13887385,True
2003,1015,2022-03-02 09:38:00,3,1,84.74530087,False
2004,1015,2021-09-10 14:35:00,1,3,52.67336407,True
2005,1016,2018-06-09 17:30:00,3,2,87.7096849,True
2006,1016,2019-08-10 05:12:00,5,2,98.72398989,False
2007,1017,2019-10-26 01:44:00,3,3,94.05137293,False
2008,1017,2020-10-17 04:39:00,5,5,70.00875803,True
2009,1017,2021-08-25 15:41:00,3,5,99.03067341,False
2010,1018,2020-04-27 17:47:00,5,5,70.98930873,True
2011,1019,2018-12-31 20:40:00,5,2,96.4138235,True
2012,1020,2018-10-27 07:27:00,2,5,75.17821227,False
2013,1020,2020-06-25 02:41:00,1,3,91.27077345,False
2014,1021,2021-01-29 23:33:00,2,4,89.23553003,False
2015,1021,2022-01-01 22:28:00,3,5,83.40428434,False
2016,1021,2021-06-08 13:43:00,4,3,95.93996369,True
2017,1022,2019-02-02 17:26:00,5,5,77.76928924,True
2018,1023,2021-03-09 16:01:00,1,2,62.41828113,False
2019,1024,2021-01-16 06:55:00,2,1,85.33605332,True
2020,1025,2019-08-24 06:43:00,1,1,77.93247919,True
2021,1026,2019-03-01 12:16:00,5,2,65.9176107,False
2022,1026,2021-08-04 14:22:00,2,3,58.63757917,True
2023,1027,2018-03-22 15:47:00,2,4,89.53656346,True
2024,1028,2022-08-08 14:00:00,2,2,68.07103601,True
2025,1028,2022-01-29 02:11:00,5,3,88.15995801,True
2026,1029,2019-04-23 23:56:00,4,4,63.85166439,True
2027,1029,2018-07-28 20:14:00,1,3,87.99027466,False
2028,1029,2018-11-08 00:12:00,2,1,55.67388163,True
2029,1030,2020-06-28 20:08:00,1,1,75.0862487,True
2030,1031,2018-09-12 17:59:00,1,3,91.47841841,True
2031,1032,2018-01-20 21:24:00,2,5,67.1725676,True
2032,1032,2022-05-29 05:56:00,1,4,79.5967489,False
2033,1033,2019-05-24 13:04:00,5,2,65.88014355,True
2034,1033,2019-09-07 06:59:00,3,2,91.53264892,True
2035,1034,2020-12-30 12:43:00,3,1,79.12045046,False
2036,1035,2022-10-26 10:05:00,3,4,79.45542333,False
2037,1036,2023-04-02 09:12:00,3,2,87.70330988,False
2038,1036,2020-12-22 13:39:00,1,3,59.01624889,True
2039,1037,2020-07-14 13:34:00,1,5,90.5282336,True
2040,1037,2018-09-16 04:44:00,1,3,73.34264467,False
2041,1037,2021-02-22 08:52:00,5,4,82.03616328,True
2042,1038,2021-10-25 04:51:00,4,2,65.32877048,False
2043,1038,2018-05-20 08:02:00,2,1,51.62905102,False
2044,1039,2018-08-03 06:40:00,4,5,76.26305064,False
2045,1039,2023-10-31 04:54:00,5,5,68.7458371,False
2046,1040,2023-01-06 20:46:00,4,2,69.73849921,False
2047,1040,2022-01-10 20:23:00,2,5,65.1589708,False
2048,1041,2020-02-18 09:33:00,2,3,55.29569259,False
2049,1041,2021-05-07 00:58:00,2,1,91.77729644,True
2050,1041,2020-04-27 16:55:00,2,2,54.64044116,False
2051,1042,2018-12-02 10:47:00,5,4,92.92242714,True
2052,1042,2020-10-04 07:44:00,1,1,59.07033336,False
2053,1043,2020-05-12 14:26:00,1,1,96.57852371,False
2054,1043,2020-09-12 07:41:00,5,4,85.86918112,True
2055,1044,2021-05-21 09:22:00,1,2,63.79556202,False
2056,1044,2023-09-09 12:28:00,4,5,82.89945376,False
2057,1044,2020-01-29 16:19:00,1,3,89.61512631,True
2058,1045,2021-08-01 08:43:00,3,4,89.26683422,False
2059,1045,2021-11-26 09:51:00,1,5,90.80931402,False
2060,1046,2022-07-07 13:26:00,4,3,96.9198198,False
2061,1046,2019-08-31 06:45:00,5,5,95.18875314,False
2062,1046,2018-01-01 18:10:00,2,4,95.65911034,True
2063,1047,2022-04-05 02:36:00,2,3,60.23469168,False
2064,1047,2018-01-12 12:17:00,2,1,72.18705614,False
2065,1048,2020-12-14 15:46:00,5,2,64.3439278,True
2066,1049,2020-10-09 05:06:00,4,2,91.12587198,True
2067,1049,2018-05-25 23:27:00,4,5,70.39405849,True
2068,1050,2022-04-01 20:45:00,3,4,91.40853988,True
2069,1050,2019-12-10 04:07:00,3,1,71.12451749,False
2070,1050,2018-04-03 10:23:00,5,4,61.37778727,False
2071,1051,2020-05-18 05:17:00,5,4,92.11452336,True
2072,1052,2020-02-09 01:15:00,4,2,93.22502479,False
2073,1052,2020-01-09 13:10:00,3,5,64.62595742,False
2074,1052,2021-10-25 15:21:00,3,1,90.62880122,False
2075,1053,2020-10-03 19:02:00,2,1,68.49526679,True
2076,1054,2020-08-10 03:26:00,2,2,80.23106364,False
2077,1054,2019-01-24 11:21:00,4,4,71.8854618,True
2078,1054,2018-04-22 19:07:00,4,1,72.66801848,False
2079,1055,2020-12-27 16:08:00,1,5,94.16683562,True
2080,1055,2019-10-22 22:40:00,3,4,90.77589062,True
2081,1055,2021-03-08 23:14:00,3,5,73.2019158,False
2082,1056,2020-01-11 05:48:00,3,3,98.89080904,False
2083,1056,2019-07-10 22:14:00,5,4,97.03715922,False
2084,1056,2019-01-03 22:18:00,3,2,78.20336486,False
2085,1057,2020-07-16 20:33:00,5,1,78.28713839,False
2086,1058,2018-03-27 11:45:00,4,3,95.72440215,True
2087,1059,2022-03-24 02:26:00,1,5,60.74436935,True
2088,1059,2023-12-05 17:27:00,3,2,82.4168352,False
2089,1060,2021-11-21 08:23:00,4,4,80.23802349,False
2090,1061,2023-09-21 07:36:00,3,4,85.10155952,False
2091,1061,2021-01-28 06:23:00,4,4,64.95859472,False
2092,1061,2019-07-29 11:18:00,2,2,69.85355368,True
2093,1062,2022-02-09 05:16:00,1,1,76.93938053,True
2094,1062,2021-09-20 11:44:00,1,5,54.40856083,False
2095,1063,2021-07-25 20:16:00,2,2,86.06126855,False
2096,1063,2022-05-13 04:03:00,5,2,68.76097177,True
2097,1063,2020-12-14 12:45:00,4,1,83.62671743,False
2098,1064,2021-02-15 18:11:00,1,3,94.91875399,True
2099,1064,2021-01-22 02:24:00,3,1,80.05863053,True
2100,1064,2023-11-13 21:43:00,2,5,97.99034643,True
2101,1065,2020-10-08 16:14:00,1,5,95.89362946,True
2102,1065,2020-10-22 18:33:00,5,3,68.79629482,False
2103,1066,2023-08-29 20:43:00,1,1,54.80869321,False
2104,1067,2018-08-30 08:47:00,3,3,79.89773301,False
2105,1067,2021-10-29 14:22:00,3,5,89.77766575,True
2106,1068,2019-03-04 08:52:00,2,2,74.80613356,False
2107,1068,2018-02-02 11:51:00,4,5,53.96794941,True
2108,1069,2019-02-02 17:53:00,4,3,63.98201547,True
2109,1069,2022-02-07 16:57:00,5,5,99.3156261,True
2110,1070,2020-07-04 14:06:00,1,1,90.63657191,True
2111,1070,2019-05-26 19:37:00,1,5,92.48852053,True
2112,1070,2023-03-27 19:35:00,3,4,52.80009749,True
2113,1071,2020-10-13 15:48:00,5,2,64.42790885,True
2114,1071,2019-07-27 16:30:00,3,1,78.80049399,False
2115,1071,2018-12-08 09:37:00,2,5,74.31501971,False
2116,1072,2020-03-17 21:12:00,4,5,60.32992435,True
2117,1072,2023-07-10 14:26:00,4,2,86.3531888,True
2118,1072,2022-01-21 06:55:00,2,1,78.72919752,True
2119,1073,2023-07-23 18:57:00,4,2,89.30998234,False
2120,1074,2021-11-05 18:12:00,1,3,83.80984348,True
2121,1074,2023-02-08 09:46:00,4,2,85.94629244,False
2122,1075,2023-10-29 22:39:00,5,1,62.69671587,False
2123,1075,2018-12-08 13:16:00,5,1,70.8983741,True
2124,1076,2018-01-21 01:05:00,5,4,91.59909364,True
2125,1076,2021-12-05 19:38:00,3,3,69.66603522,False
2126,1077,2018-01-30 19:57:00,1,4,88.73158102,True
2127,1077,2020-03-07 22:05:00,5,2,54.04976545,True
2128,1078,2022-01-12 06:30:00,3,4,50.30081058,False
2129,1078,2022-10-21 17:08:00,3,2,88.89433997,False
2130,1079,2023-07-31 12:59:00,3,1,87.27405814,False
2131,1079,2018-06-23 04:27:00,3,5,82.73142059,True
2132,1079,2019-09-18 02:49:00,5,3,62.00739978,True
2133,1080,2019-09-23 09:32:00,5,4,53.61641728,False
2134,1080,2021-04-07 05:06:00,1,3,59.32624133,False
2135,1080,2019-06-09 17:44:00,3,4,79.12214725,True
2136,1081,2022-12-22 00:58:00,2,5,82.79644527,True
2137,1081,2022-05-05 14:58:00,1,1,58.92068896,True
2138,1082,2022-08-17 00:40:00,2,2,53.10006659,True
2139,1083,2019-08-11 21:30:00,3,5,69.29025813,True
2140,1083,2022-07-08 23:42:00,5,3,90.00778293,False
2141,1083,2023-06-10 01:00:00,5,3,50.95006404,True
2142,1084,2020-01-08 14:09:00,1,1,87.20149033,True
2143,1085,2022-08-06 22:54:00,5,4,57.54809793,False
2144,1086,2018-10-21 01:23:00,1,2,65.04440544,False
2145,1086,2018-10-19 18:36:00,1,1,81.95935186,False
2146,1087,2022-07-12 02:42:00,4,1,77.41361089,False
2147,1088,2023-10-06 12:59:00,1,1,94.51649186,True
2148,1089,2019-09-28 00:08:00,1,2,93.72792559,True
2149,1089,2023-01-05 22:24:00,1,4,70.00749725,True
2150,1090,2019-05-19 04:37:00,4,2,52.2452039,True
2151,1090,2021-12-27 17:14:00,3,3,61.58817179,False
2152,1091,2022-09-13 12:16:00,2,2,55.4783834,True
2153,1092,2018-04-05 03:58:00,3,4,98.22952984,False
2154,1092,2022-01-07 01:32:00,5,2,64.6065504,True
2155,1092,2019-11-27 09:28:00,5,4,61.20022013,False
2156,1093,2021-04-09 19:39:00,2,3,92.54365933,False
2157,1094,2019-03-28 00:25:00,3,3,69.7145169,False
2158,1095,2021-09-09 04:58:00,5,2,88.00683053,True
2159,1096,2018-09-09 09:18:00,4,5,90.36132312,False
2160,1096,2018-01-05 03:34:00,5,1,81.52895762,True
2161,1096,2021-08-07 06:58:00,3,4,72.95744849,False
2162,1097,2018-01-27 21:36:00,3,5,89.69590353,True
2163,1097,2022-09-29 18:04:00,3,2,60.89484863,True
2164,1097,2019-06-13 12:46:00,2,3,63.27457511,False
2165,1098,2023-05-04 17:53:00,2,5,98.75224966,True
2166,1098,2020-08-24 07:09:00,4,5,53.83599759,False
2167,1098,2022-04-29 07:52:00,1,2,77.64204238,True
2168,1099,2020-09-18 16:56:00,3,5,53.83057299,False
2169,1099,2019-01-30 00:46:00,4,1,80.94489447,False
2170,1099,2019-05-11 20:23:00,4,4,70.34090541,True
2171,1100,2023-12-15 15:43:00,1,4,98.93226665,True
2172,1100,2023-03-16 11:03:00,4,5,65.82789591,True
2173,1100,2019-10-26 19:37:00,5,2,63.88875136,False
2174,1101,2019-11-10 13:41:00,1,2,87.37727273,False
2175,1101,2018-05-17 09:04:00,1,3,77.81577982,True
2176,1101,2018-10-24 05:15:00,3,1,51.83551293,False
2177,1102,2021-03-09 00:04:00,1,5,86.59501139,False
2178,1102,2022-03-25 05:47:00,1,1,50.89845706,False
2179,1103,2023-03-08 06:15:00,2,2,86.855098,True
2180,1103,2023-07-10 17:18:00,4,5,87.73415113,False
2181,1104,2018-12-12 06:59:00,4,3,51.02646062,False
2182,1104,2018-11-29 16:49:00,3,5,67.9034733,False
2183,1104,2023-02-14 16:17:00,3,2,91.94580214,False
2184,1105,2020-11-22 19:41:00,3,5,72.1584796,False
2185,1106,2018-12-26 10:52:00,3,3,71.73448643,False
2186,1107,2019-09-20 06:01:00,5,4,67.12932367,True
2187,1108,2022-10-17 19:53:00,4,5,58.5673641,True
2188,1109,2020-01-19 07:34:00,2,2,91.55747316,True
2189,1109,2019-12-16 19:30:00,2,1,50.55123315,False
2190,1110,2020-11-16 03:57:00,1,3,85.96850454,False
2191,1110,2019-11-30 05:45:00,3,5,99.85995325,True
2192,1111,2019-07-03 20:21:00,1,4,76.88453323,False
2193,1111,2021-03-31 06:04:00,4,4,64.36836031,False
2194,1111,2023-08-21 14:53:00,1,2,54.67054329,False
2195,1112,2023-11-17 15:03:00,2,2,59.10876221,True
2196,1112,2018-08-31 03:57:00,2,3,87.20227108,False
2197,1113,2020-10-21 03:38:00,4,2,95.15770261,False
2198,1113,2021-01-11 10:54:00,4,3,64.48731739,True
2199,1114,2021-11-19 11:47:00,5,3,55.36561531,False
2200,1115,2021-08-19 03:14:00,1,5,64.82515453,True
2201,1116,2020-03-18 12:26:00,3,3,59.49004029,False
2202,1116,2020-03-07 14:09:00,3,5,69.34408983,True
2203,1117,2019-06-07 02:53:00,5,3,86.85227219,True
2204,1117,2022-01-04 14:09:00,2,1,83.06135094,True
2205,1118,2019-02-28 15:30:00,5,2,62.01975686,False
2206,1119,2019-05-17 06:11:00,4,1,96.60991526,True
2207,1119,2022-04-16 16:48:00,4,4,61.71181806,True
2208,1120,2023-07-16 14:50:00,5,3,80.87702045,True
2209,1121,2022-07-09 08:36:00,5,4,83.37493566,False
2210,1122,2022-07-03 03:13:00,4,3,71.88832065,False
2211,1123,2022-11-10 07:33:00,5,4,62.78135402,True
2212,1123,2022-01-19 13:56:00,3,1,69.72379316,False
2213,1123,2019-07-01 12:13:00,5,3,90.93877535,False
2214,1124,2023-08-14 07:36:00,2,4,85.89184399,False
2215,1125,2022-05-05 08:45:00,3,3,85.53324464,True
2216,1125,2018-08-15 14:24:00,5,4,51.85607974,True
2217,1126,2021-09-03 17:13:00,5,3,76.85830819,True
2218,1126,2020-12-23 22:09:00,2,5,92.00542102,False
2219,1126,2023-04-01 00:52:00,5,4,97.07143303,True
2220,1127,2018-09-03 18:07:00,2,3,95.78094375,True
2221,1127,2022-07-03 04:27:00,1,3,97.3920983,False
2222,1128,2021-08-21 10:24:00,2,2,82.41352437,True
2223,1129,2020-04-15 00:23:00,4,1,75.1169625,True
2224,1129,2018-01-30 04:57:00,3,3,80.05929398,True
2225,1129,2019-01-06 02:44:00,3,5,86.46351615,True
2226,1130,2022-07-09 13:28:00,4,2,96.83537785,False
2227,1130,2019-10-20 08:11:00,5,5,82.22533699,False
2228,1130,2022-02-14 13:05:00,4,1,85.99611789,True
2229,1131,2020-06-30 10:43:00,3,2,71.34492676,True
