compensation_id,employee_id,effective_date,monthly_income,salary_band,percent_hike,bonus_amount,stock_option_level
1262,416,1/1/2015,61733,Medium,9.574549912,34534,2
1263,416,1/1/2016,67510,High,9.359500105,12361,1
1264,417,1/1/2015,48415,Low,10.88186838,48447,3
1265,417,1/1/2016,53374,Medium,10.24405308,27893,0
1266,417,12/31/2016,60978,Low,14.24805805,37616,1
1267,417,12/31/2017,68958,High,13.0874755,11634,3
1268,418,1/1/2015,67823,Medium,10.11407426,28105,3
1269,418,1/1/2016,76808,Medium,13.24819534,32979,1
1270,419,1/1/2015,84239,High,11.39988241,40380,2
1271,419,1/1/2016,91602,Low,8.740856802,30644,2
1272,419,12/31/2016,100191,Medium,9.376880302,31780,0
1273,420,1/1/2015,37864,High,7.104611218,29385,1
1274,420,1/1/2016,39856,Low,5.261393084,15363,0
1275,421,1/1/2015,59357,Medium,13.77009521,48892,2
1276,421,1/1/2016,67602,Low,13.89191486,29092,1
1277,421,12/31/2016,76706,Medium,13.4677983,25833,3
1278,422,1/1/2015,41686,Low,14.12822948,31402,0
1279,422,1/1/2016,44089,Medium,5.765297371,42926,0
1280,423,1/1/2015,89126,Low,13.24878647,22763,0
1281,423,1/1/2016,98185,Medium,10.16495927,49417,0
1282,424,1/1/2015,49829,High,10.55348595,16344,2
1283,424,1/1/2016,56680,High,13.75038765,45442,1
1284,424,12/31/2016,64796,High,14.31929941,31890,3
1285,424,12/31/2017,72471,Medium,11.84570635,47467,2
1286,425,1/1/2015,41422,Medium,7.143627862,28499,3
1287,425,1/1/2016,43591,Medium,5.237794373,48367,2
1288,425,12/31/2016,48855,High,12.07793829,30477,0
1289,426,1/1/2015,34653,Medium,6.82462607,33098,3
1290,426,1/1/2016,38887,Medium,12.21840448,38904,1
1291,426,12/31/2016,42692,Medium,9.78621458,18371,1
1292,426,12/31/2017,44979,Low,5.358829688,22688,3
1293,427,1/1/2015,32152,Low,7.74348336,39532,2
1294,427,1/1/2016,35964,Medium,11.85711784,45927,1
1295,427,12/31/2016,41008,Medium,14.0270285,45963,1
1296,428,1/1/2015,51712,Low,11.72915643,28724,1
1297,428,1/1/2016,58899,Low,13.89967297,23434,0
1298,429,1/1/2015,75771,Low,9.974432069,14615,3
1299,429,1/1/2016,82536,Medium,8.929202942,46328,3
1300,429,12/31/2016,93612,High,13.42024648,8514,0
1301,429,12/31/2017,107326,Medium,14.65007132,46688,3
1302,430,1/1/2015,44798,Medium,12.98746281,16430,3
1303,430,1/1/2016,47987,Low,7.120206912,25462,2
1304,430,12/31/2016,52511,High,9.42862988,32467,1
1305,430,12/31/2017,55806,Low,6.275965416,30085,0
1306,431,1/1/2015,88073,Low,13.22358405,41826,2
1307,431,1/1/2016,95562,High,8.503492793,17643,1
1308,431,12/31/2016,106072,High,10.99836062,40802,0
1309,431,12/31/2017,117135,High,10.43006611,6811,2
1310,432,1/1/2015,66215,Medium,8.332873103,14076,0
1311,432,1/1/2016,71741,High,8.346942177,31839,2
1312,433,1/1/2015,83047,High,11.55616074,7622,1
1313,433,1/1/2016,88480,Medium,6.542958385,32691,1
1314,434,1/1/2015,48713,Low,11.49634654,36331,0
1315,434,1/1/2016,55920,Low,14.79596179,46393,3
1316,435,1/1/2015,37667,Medium,14.23980799,10425,2
1317,435,1/1/2016,40689,Medium,8.025228978,25116,1
1318,435,12/31/2016,45257,Low,11.22685691,16604,3
1319,435,12/31/2017,48871,Low,7.987466552,24879,2
1320,436,1/1/2015,34463,Low,11.44534471,36393,3
1321,436,1/1/2016,38928,Medium,12.95653076,8835,0
1322,436,12/31/2016,42909,High,10.227422,19966,2
1323,437,1/1/2015,75747,Low,10.85220204,32208,2
1324,437,1/1/2016,80402,High,6.146061458,31413,1
1325,437,12/31/2016,91717,Low,14.0738891,8023,1
1326,437,12/31/2017,104114,Low,13.51734657,32713,0
1327,438,1/1/2015,24712,Low,12.36941694,40899,1
1328,438,1/1/2016,27129,Low,9.782025481,42459,0
1329,438,12/31/2016,31166,Medium,14.88272311,27089,1
1330,438,12/31/2017,32755,High,5.0997691,19600,0
1331,439,1/1/2015,66754,High,9.491863919,13984,2
1332,439,1/1/2016,75663,Medium,13.34675755,21826,2
1333,439,12/31/2016,86452,Medium,14.26018677,29884,1
1334,440,1/1/2015,66052,Low,13.30758462,49737,0
1335,440,1/1/2016,71012,Low,7.509973955,40186,1
1336,440,12/31/2016,81394,Low,14.62100043,5199,2
1337,440,12/31/2017,89247,Low,9.649194157,48672,0
1338,441,1/1/2015,43373,High,5.677079724,42519,0
1339,441,1/1/2016,48234,Low,11.20817874,13196,0
1340,442,1/1/2015,22685,Medium,8.292715546,35482,2
1341,442,1/1/2016,25419,High,12.05212836,14712,1
1342,442,12/31/2016,28387,Low,11.67984339,22421,3
1343,442,12/31/2017,31268,Medium,10.15087131,9857,1
1344,443,1/1/2015,46041,High,11.55701516,14701,0
1345,443,1/1/2016,51297,Low,11.41803136,11046,3
1346,443,12/31/2016,54247,High,5.752719037,41524,3
1347,443,12/31/2017,60062,High,10.7196434,41006,3
1348,444,1/1/2015,37637,Low,10.42590306,37304,3
1349,444,1/1/2016,39665,Medium,5.388654499,15838,0
1350,444,12/31/2016,44342,Low,11.79215995,5163,3
1351,444,12/31/2017,47326,Low,6.731418209,17260,0
1352,445,1/1/2015,81031,Low,8.921263687,28374,0
1353,445,1/1/2016,86644,Low,6.927834262,47466,3
1354,445,12/31/2016,98702,High,13.9177375,5677,1
1355,446,1/1/2015,78465,High,8.469495643,27394,2
1356,446,1/1/2016,82524,High,5.173610664,19220,3
1357,446,12/31/2016,92378,Medium,11.94144433,31490,3
1358,446,12/31/2017,100220,High,8.489817176,43066,3
1359,447,1/1/2015,75041,Medium,9.640426395,43962,3
1360,447,1/1/2016,80322,Medium,7.037543299,41371,0
1361,447,12/31/2016,85216,High,6.093823881,33866,1
1362,447,12/31/2017,90223,High,5.876433549,27733,0
1363,448,1/1/2015,43807,High,12.89654729,11529,2
1364,448,1/1/2016,49558,High,13.12987398,25433,1
1365,448,12/31/2016,52113,High,5.156498131,5373,0
1366,449,1/1/2015,30580,Low,5.083070611,13439,2
1367,449,1/1/2016,34134,High,11.62296718,36717,2
1368,449,12/31/2016,36209,Low,6.07993071,16628,1
1369,449,12/31/2017,41058,Medium,13.39304844,45502,1
1370,450,1/1/2015,59591,Medium,13.78414157,30752,0
1371,450,1/1/2016,67716,High,13.63492848,38003,3
1372,450,12/31/2016,74311,Low,9.740213187,34824,1
1373,450,12/31/2017,84956,Medium,14.32609534,46747,1
1374,451,1/1/2015,33011,Medium,8.910490841,48177,3
1375,451,1/1/2016,35847,High,8.593548095,49749,0
1376,452,1/1/2015,72879,Medium,10.1426899,41606,2
1377,452,1/1/2016,77852,Low,6.824920735,22791,1
1378,452,12/31/2016,83097,Medium,6.73791122,45337,3
1379,453,1/1/2015,73772,Low,8.482440295,14779,2
1380,453,1/1/2016,81000,Low,9.798463092,48518,2
1381,453,12/31/2016,87094,Low,7.524124285,37451,3
1382,453,12/31/2017,99124,Medium,13.81283863,22192,1
1383,454,1/1/2015,33285,Medium,12.81527692,7485,0
1384,454,1/1/2016,35213,Medium,5.794533035,34483,2
1385,454,12/31/2016,37645,Low,6.909063041,32620,2
1386,455,1/1/2015,79842,Medium,9.528449687,20416,0
1387,455,1/1/2016,85246,Low,6.76882305,8046,2
1388,455,12/31/2016,96816,Medium,13.57288064,34414,0
1389,455,12/31/2017,106238,High,9.732532264,37767,1
1390,456,1/1/2015,59095,Medium,7.507634709,35087,2
1391,456,1/1/2016,64602,Medium,9.319261064,20012,2
1392,456,12/31/2016,71838,Low,11.20184703,31671,1
1393,457,1/1/2015,31050,Low,10.04126344,23931,1
1394,457,1/1/2016,34793,Medium,12.05703313,29103,0
1395,458,1/1/2015,38593,Low,7.659856108,44728,1
1396,458,1/1/2016,40798,High,5.713664021,44454,0
1397,458,12/31/2016,44703,Low,9.572091181,44678,3
1398,459,1/1/2015,79721,Low,14.99866067,28279,1
1399,459,1/1/2016,89953,High,12.83575549,33110,1
1400,459,12/31/2016,101533,Medium,12.87382341,6714,1
1401,459,12/31/2017,106627,Low,5.017584426,33009,1
1402,460,1/1/2015,62584,High,8.748276369,33872,3
1403,460,1/1/2016,68684,Low,9.747740724,7094,0
1404,460,12/31/2016,75384,High,9.755285158,14691,3
1405,460,12/31/2017,83869,Low,11.25582821,21221,1
1406,461,1/1/2015,86262,Medium,8.58901118,38262,2
1407,461,1/1/2016,94944,Medium,10.06558521,40499,0
1408,462,1/1/2015,56757,Low,13.44160778,15079,2
1409,462,1/1/2016,60808,Medium,7.1390674,30684,0
1410,462,12/31/2016,69801,High,14.78999847,28246,2
1411,463,1/1/2015,63659,High,5.009514591,26107,3
1412,463,1/1/2016,68053,Medium,6.902426889,22825,3
1413,463,12/31/2016,77674,Medium,14.13891589,41943,0
1414,463,12/31/2017,83824,Low,7.918914309,6967,2
1415,464,1/1/2015,40914,High,8.104288075,33784,2
1416,464,1/1/2016,43686,Low,6.775974892,23561,2
1417,464,12/31/2016,50170,Medium,14.84291741,23709,1
1418,464,12/31/2017,54521,Medium,8.673889155,23180,1
1419,465,1/1/2015,32479,Medium,8.012575099,16640,0
1420,465,1/1/2016,35809,Medium,10.25417763,41070,2
1421,465,12/31/2016,37707,Low,5.30090253,34325,3
1422,465,12/31/2017,43304,Medium,14.84570196,16160,3
1423,466,1/1/2015,59983,High,10.13558678,13848,1
1424,466,1/1/2016,67694,High,12.85554094,9777,1
1425,466,12/31/2016,74923,Low,10.67895783,8037,1
1426,466,12/31/2017,80413,Medium,7.328772466,23963,0
1427,467,1/1/2015,46968,Medium,9.071817152,47372,3
1428,467,1/1/2016,53968,Medium,14.90419678,5210,0
1429,467,12/31/2016,61807,Medium,14.52600889,34316,0
1430,467,12/31/2017,70788,Low,14.53131732,13445,1
1431,468,1/1/2015,60087,Low,13.729405,35045,2
1432,468,1/1/2016,65397,Medium,8.837199907,27603,1
1433,468,12/31/2016,72445,Low,10.77840268,19484,2
1434,468,12/31/2017,80329,High,10.8830052,13004,0
1435,469,1/1/2015,69007,Medium,14.00172579,20702,3
1436,469,1/1/2016,73434,Medium,6.416417021,26864,1
1437,469,12/31/2016,84181,Medium,14.63597172,11264,2
1438,469,12/31/2017,94891,Low,12.72341759,28550,3
1439,470,1/1/2015,65217,Low,10.37784387,30331,1
1440,470,1/1/2016,70066,Medium,7.436083571,47668,2
1441,470,12/31/2016,73732,Low,5.23305366,36828,2
1442,471,1/1/2015,25913,Low,8.634643501,13071,0
1443,471,1/1/2016,27772,High,7.175489188,19679,3
1444,471,12/31/2016,30441,High,9.613796217,15537,0
1445,471,12/31/2017,34716,Low,14.04569574,20248,3
1446,472,1/1/2015,65805,Low,13.90891117,27090,3
1447,472,1/1/2016,72914,Medium,10.80348753,29178,2
1448,473,1/1/2015,39573,Medium,12.83907667,34447,2
1449,473,1/1/2016,44404,High,12.20928856,14017,0
1450,474,1/1/2015,41041,Low,5.945192301,18892,2
1451,474,1/1/2016,43864,Medium,6.880349176,6051,2
1452,474,12/31/2016,46902,High,6.927544529,16839,1
1453,474,12/31/2017,51352,Medium,9.487898324,43322,1
1454,475,1/1/2015,88629,High,14.59157916,42233,0
1455,475,1/1/2016,100355,High,13.23139168,9646,2
1456,476,1/1/2015,86078,High,13.25164206,32974,2
1457,476,1/1/2016,90805,High,5.492245974,25345,1
1458,476,12/31/2016,101765,Low,12.07091366,28988,1
1459,476,12/31/2017,113639,Medium,11.66871421,19743,2
1460,477,1/1/2015,53700,Low,10.31342027,36376,0
1461,477,1/1/2016,60307,Low,12.30367624,23151,1
1462,478,1/1/2015,30156,Medium,14.20916641,20733,3
1463,478,1/1/2016,32698,Medium,8.429549878,41977,1
1464,478,12/31/2016,36231,High,10.80660037,17275,2
1465,478,12/31/2017,38790,High,7.063773833,13061,2
1466,479,1/1/2015,41734,High,13.49103637,46738,3
1467,479,1/1/2016,47666,Medium,14.2138313,49055,2
1468,479,12/31/2016,54447,Medium,14.22624845,39909,3
1469,480,1/1/2015,60389,Medium,6.972960507,8522,3
1470,480,1/1/2016,69157,High,14.51966142,29603,1
1471,480,12/31/2016,75457,Low,9.110467459,24235,0
1472,481,1/1/2015,30464,Medium,7.827408112,30157,0
1473,481,1/1/2016,33003,Medium,8.335206873,12838,2
1474,482,1/1/2015,58365,Medium,5.859321811,37635,0
1475,482,1/1/2016,61795,High,5.878042869,40324,3
1476,482,12/31/2016,65042,High,5.255031782,22666,0
1477,482,12/31/2017,72007,High,10.70863193,12240,2
1478,483,1/1/2015,80675,Medium,8.424315293,31997,2
1479,483,1/1/2016,90258,Low,11.87939163,29330,3
1480,483,12/31/2016,101588,Medium,12.55301641,34117,1
1481,484,1/1/2015,43043,Medium,8.531217416,25324,0
1482,484,1/1/2016,46563,High,8.179425081,32179,0
1483,485,1/1/2015,32214,Low,6.456739084,46993,2
1484,485,1/1/2016,35408,High,9.915970767,40501,1
1485,486,1/1/2015,81314,High,12.75613929,12752,1
1486,486,1/1/2016,90695,High,11.53764041,15552,3
1487,486,12/31/2016,100823,High,11.16796093,45879,1
1488,487,1/1/2015,59995,Medium,12.5804998,37206,2
1489,487,1/1/2016,66585,Low,10.98493954,49883,3
1490,487,12/31/2016,75437,Low,13.29434445,46994,0
1491,487,12/31/2017,85802,High,13.740305,30772,2
1492,488,1/1/2015,25807,Medium,10.94666164,35675,1
1493,488,1/1/2016,28871,High,11.87557417,48808,2
1494,488,12/31/2016,30916,Low,7.085771408,20950,0
1495,489,1/1/2015,75004,Low,7.071731547,25628,2
1496,489,1/1/2016,83387,Low,11.17801538,39041,3
1497,490,1/1/2015,41131,Low,14.06916758,41192,3
1498,490,1/1/2016,44615,Low,8.471217571,18146,0
1499,491,1/1/2015,85768,Low,10.61155396,5605,3
1500,491,1/1/2016,91061,Medium,6.171955944,20746,2
1501,491,12/31/2016,100413,High,10.27034564,9936,1
1502,491,12/31/2017,111890,Medium,11.43011457,39436,2
1503,492,1/1/2015,47884,High,10.34217291,39634,2
1504,492,1/1/2016,51440,Medium,7.427218687,27841,2
1505,492,12/31/2016,54686,Low,6.310328836,9585,0
1506,493,1/1/2015,90557,Low,14.56182602,35008,2
1507,493,1/1/2016,97265,Medium,7.408300076,5412,2
1508,493,12/31/2016,105426,High,8.3909658,10023,3
1509,494,1/1/2015,82647,Low,6.714731652,48271,0
1510,494,1/1/2016,91295,Medium,10.46397377,15850,0
1511,494,12/31/2016,98169,Low,7.530085689,42309,2
1512,495,1/1/2015,34967,High,8.865284404,10410,1
1513,495,1/1/2016,38172,High,9.167366855,47346,0
1514,496,1/1/2015,35596,High,6.313124442,19992,3
1515,496,1/1/2016,38336,Low,7.699855823,10610,2
1516,496,12/31/2016,40476,High,5.582516153,29726,1
1517,496,12/31/2017,42952,High,6.118960763,5898,3
1518,497,1/1/2015,40986,Low,9.983884424,14435,2
1519,497,1/1/2016,44819,Medium,9.353610969,47514,0
1520,497,12/31/2016,47321,High,5.583497448,49807,1
1521,498,1/1/2015,34176,Low,13.91532327,5820,0
1522,498,1/1/2016,39019,High,14.17101274,37779,3
1523,498,12/31/2016,43732,Medium,12.07898637,47376,3
1524,498,12/31/2017,48672,Low,11.29658716,49899,3
1525,499,1/1/2015,76188,Low,14.67578721,9796,3
1526,499,1/1/2016,83865,Medium,10.07649151,15483,0
1527,499,12/31/2016,89266,Low,6.440437532,22877,0
1528,499,12/31/2017,97868,Medium,9.636858987,44437,3
1529,500,1/1/2015,59959,Low,10.93967632,43735,2
1530,500,1/1/2016,66618,Medium,11.10628117,42709,1
1531,500,12/31/2016,76176,High,14.3483647,29855,3
1532,500,12/31/2017,86295,Low,13.28404315,44335,2
1533,501,1/1/2015,84438,High,5.68675389,47450,3
1534,501,1/1/2016,90462,Low,7.135348621,43359,2
1535,502,1/1/2015,49766,Low,6.283309696,22890,3
1536,502,1/1/2016,55356,Low,11.23312389,7419,1
1537,502,12/31/2016,58742,Medium,6.118087116,40406,2
1538,502,12/31/2017,61863,Low,5.314308399,27972,3
1539,503,1/1/2015,85508,High,8.201881261,41660,2
1540,503,1/1/2016,96768,Medium,13.16942933,46455,3
1541,503,12/31/2016,108935,Medium,12.57350591,19089,2
1542,504,1/1/2015,43242,High,8.917421981,41807,1
1543,504,1/1/2016,48919,High,13.1302239,25974,3
1544,504,12/31/2016,51611,Medium,5.503980633,38324,1
1545,504,12/31/2017,55522,Medium,7.579643398,32624,3
1546,505,1/1/2015,26906,Medium,13.6591798,46225,1
1547,505,1/1/2016,28775,Low,6.949717511,23745,3
1548,505,12/31/2016,32891,High,14.30703949,27305,2
1549,505,12/31/2017,35924,Medium,9.22250963,11651,0
1550,506,1/1/2015,86089,Low,12.64958998,14905,0
1551,506,1/1/2016,93903,Medium,9.07739962,40587,0
1552,506,12/31/2016,104594,Low,11.38521372,9617,3
1553,507,1/1/2015,73396,High,14.37571051,33012,1
1554,507,1/1/2016,82966,Low,13.03989068,6871,2
1555,507,12/31/2016,89136,High,7.437083521,15124,1
1556,508,1/1/2015,67629,Low,5.816030807,22990,2
1557,508,1/1/2016,71110,Low,5.147350664,40624,2
1558,508,12/31/2016,79010,High,11.11008899,34556,0
1559,509,1/1/2015,66555,Medium,13.01506033,6855,2
1560,509,1/1/2016,76232,High,14.54013006,17138,2
1561,509,12/31/2016,84697,High,11.10539837,41032,1
1562,509,12/31/2017,97273,Medium,14.84848667,46298,1
1563,510,1/1/2015,70468,High,11.71608673,47918,0
1564,510,1/1/2016,74894,High,6.281336017,27288,0
1565,511,1/1/2015,35741,Medium,13.97422667,24103,2
1566,511,1/1/2016,40209,High,12.50375026,35779,3
1567,511,12/31/2016,42238,Low,5.046550257,32705,1
1568,512,1/1/2015,38291,High,7.093969239,16031,3
1569,512,1/1/2016,43078,High,12.50416622,13726,2
1570,512,12/31/2016,45933,High,6.627543804,32682,1
1571,513,1/1/2015,41807,Low,8.499509033,14841,2
1572,513,1/1/2016,47391,Low,13.3576633,25478,3
1573,513,12/31/2016,50974,High,7.562035514,38532,3
1574,514,1/1/2015,34009,Low,10.11543286,41109,1
1575,514,1/1/2016,35770,Medium,5.178267738,15209,0
1576,515,1/1/2015,56295,Medium,7.331310764,31039,3
1577,515,1/1/2016,63665,Medium,13.09272828,29148,0
1578,515,12/31/2016,72288,Medium,13.54583617,38836,2
1579,516,1/1/2015,74770,High,7.260566373,15282,2
1580,516,1/1/2016,84959,Low,13.62717824,7990,0
1581,516,12/31/2016,96119,Low,13.13603937,18295,1
1582,517,1/1/2015,69597,High,5.002705754,20953,2
1583,517,1/1/2016,74770,Low,7.432968276,10160,0
1584,517,12/31/2016,85200,Medium,13.95046301,45883,3
1585,517,12/31/2017,97463,Low,14.39324532,7499,2
1586,518,1/1/2015,44524,Low,5.706940548,28954,1
1587,518,1/1/2016,47889,Medium,7.558034141,7267,3
1588,518,12/31/2016,51923,Medium,8.424619837,48682,3
1589,518,12/31/2017,55539,Low,6.964870471,30754,2
1590,519,1/1/2015,60999,High,10.65611903,11121,0
1591,519,1/1/2016,68500,Medium,12.29728616,19828,1
1592,520,1/1/2015,70745,Medium,13.14413999,22291,3
1593,520,1/1/2016,78003,High,10.2605888,9748,0
1594,520,12/31/2016,84663,High,8.538932696,10188,1
1595,521,1/1/2015,84914,High,8.978064361,38269,2
1596,521,1/1/2016,91373,Medium,7.607297855,7306,2
1597,521,12/31/2016,101559,Low,11.14841208,38197,0
1598,522,1/1/2015,23311,Low,11.83241977,42676,1
1599,522,1/1/2016,26660,Low,14.37070857,46190,1
1600,522,12/31/2016,29312,Low,9.948256149,9308,0
1601,522,12/31/2017,31847,High,8.651214782,10998,0
1602,523,1/1/2015,59325,High,7.875550136,47701,0
1603,523,1/1/2016,66953,High,12.85846883,8563,3
1604,523,12/31/2016,72869,High,8.83701283,7668,1
1605,523,12/31/2017,82434,Medium,13.12670818,13129,0
1606,524,1/1/2015,64140,Medium,8.759266541,26298,2
1607,524,1/1/2016,70531,Medium,9.965564364,25444,3
1608,524,12/31/2016,78362,Medium,11.10353052,48490,0
1609,525,1/1/2015,24036,Medium,8.044777518,26450,0
1610,525,1/1/2016,26369,High,9.707046002,13652,2
1611,525,12/31/2016,29400,High,11.49578036,49037,1
1612,525,12/31/2017,31623,Low,7.563283381,23493,2
1613,526,1/1/2015,31399,High,8.588327064,32760,3
1614,526,1/1/2016,35184,Medium,12.05623013,10701,2
1615,527,1/1/2015,42294,Low,5.165368171,6703,1
1616,527,1/1/2016,45973,Medium,8.699686536,38621,0
1617,527,12/31/2016,52721,Low,14.67826403,29221,1
1618,528,1/1/2015,63738,Low,7.561556635,40382,1
1619,528,1/1/2016,67131,High,5.324837933,19883,1
1620,528,12/31/2016,72436,Low,7.903840073,10939,2
1621,529,1/1/2015,29636,Medium,11.12815545,21070,3
1622,529,1/1/2016,32097,Medium,8.304506233,39969,3
1623,530,1/1/2015,47943,Medium,11.78356158,41596,3
1624,530,1/1/2016,51694,Medium,7.824476413,35865,3
1625,530,12/31/2016,55164,Low,6.713331793,8422,1
1626,530,12/31/2017,61057,High,10.68376533,43206,0
1627,531,1/1/2015,39041,High,6.17853341,24209,1
1628,531,1/1/2016,43138,Low,10.4958242,49114,2
1629,531,12/31/2016,47678,High,10.52526023,14667,2
1630,531,12/31/2017,51890,Medium,8.834669089,16730,1
1631,532,1/1/2015,55644,High,7.766554973,22513,3
1632,532,1/1/2016,63202,High,13.58439251,14415,0
1633,532,12/31/2016,67711,High,7.134889066,31351,1
1634,532,12/31/2017,74128,High,9.477850795,39593,0
1635,533,1/1/2015,86852,High,11.69388722,19869,0
1636,533,1/1/2016,95867,Low,10.3798387,12859,0
1637,533,12/31/2016,107352,Low,11.98109541,13612,1
1638,533,12/31/2017,112753,Medium,5.031643895,14319,1
1639,534,1/1/2015,41144,High,6.029427639,24098,3
1640,534,1/1/2016,45694,Medium,11.06048191,48315,2
1641,534,12/31/2016,50785,Low,11.1419247,25897,0
1642,535,1/1/2015,70663,Low,12.14576839,21229,0
1643,535,1/1/2016,74933,Medium,6.04312477,41817,0
1644,535,12/31/2016,83467,Low,11.38891526,10713,2
1645,535,12/31/2017,91486,High,9.608105415,15892,3
1646,536,1/1/2015,40728,High,8.663208779,10653,0
1647,536,1/1/2016,44403,Low,9.0236893,28537,2
1648,536,12/31/2016,47249,High,6.410966456,46738,1
1649,537,1/1/2015,41328,Medium,5.20242469,6602,2
1650,537,1/1/2016,45296,Medium,9.601976219,24210,1
1651,538,1/1/2015,29845,Medium,10.48895887,37263,3
1652,538,1/1/2016,31509,Medium,5.578558419,17215,0
1653,538,12/31/2016,33714,Low,6.998799055,21786,0
1654,539,1/1/2015,73910,Medium,12.59267833,43332,0
1655,539,1/1/2016,79419,Medium,7.454615719,38985,2
1656,539,12/31/2016,91116,Low,14.72868666,15429,3
1657,540,1/1/2015,46730,High,12.50858402,48675,0
1658,540,1/1/2016,49150,Medium,5.179058883,34714,0
1659,540,12/31/2016,51627,High,5.041630703,38750,2
1660,541,1/1/2015,75247,Medium,10.02738411,26530,3
1661,541,1/1/2016,86491,Low,14.94344532,41259,2
1662,541,12/31/2016,91545,Medium,5.844125974,26015,1
1663,542,1/1/2015,81869,Low,6.326734233,14457,0
1664,542,1/1/2016,86533,High,5.697329435,8730,3
1665,542,12/31/2016,91140,Medium,5.324201849,37789,0
1666,543,1/1/2015,77892,High,9.797153445,14879,2
1667,543,1/1/2016,87289,High,12.0652439,41014,2
1668,544,1/1/2015,35153,Low,10.92525647,49457,1
1669,544,1/1/2016,37214,Medium,5.863627083,49615,0
1670,544,12/31/2016,41727,Medium,12.12895747,34886,3
1671,544,12/31/2017,45832,Medium,9.839647839,24990,3
1672,545,1/1/2015,60409,High,8.165139672,13329,2
1673,545,1/1/2016,66598,Low,10.24599895,48716,3
1674,546,1/1/2015,59235,High,6.839571079,9103,0
1675,546,1/1/2016,67041,Low,13.17927527,48122,0
1676,547,1/1/2015,37198,High,12.75124988,17788,0
1677,547,1/1/2016,42662,Low,14.69077643,32089,3
1678,548,1/1/2015,82983,Medium,7.396351313,29115,1
1679,548,1/1/2016,92798,Medium,11.8279985,44178,0
1680,549,1/1/2015,50234,High,13.88893872,37480,1
1681,549,1/1/2016,54786,Medium,9.061628667,17670,0
1682,550,1/1/2015,56286,High,13.15507754,12245,0
1683,550,1/1/2016,59632,High,5.944863266,19810,3
1684,550,12/31/2016,66686,Low,11.83005193,7961,0
1685,551,1/1/2015,49281,Low,6.689298836,44149,2
1686,551,1/1/2016,55723,Medium,13.07311097,35047,0
1687,551,12/31/2016,62065,Medium,11.38133348,34614,2
1688,551,12/31/2017,66968,High,7.900772698,44641,3
1689,552,1/1/2015,33284,Medium,6.803913516,27522,2
1690,552,1/1/2016,34965,Low,5.052024489,26463,0
1691,552,12/31/2016,37715,High,7.867430395,14407,2
1692,552,12/31/2017,40889,Medium,8.417636204,43991,0
1693,553,1/1/2015,70399,High,5.498845426,14861,0
1694,553,1/1/2016,78387,Medium,11.34791664,28987,2
1695,553,12/31/2016,82630,Medium,5.414139517,13887,1
1696,553,12/31/2017,91041,Low,10.18028222,26247,0
1697,554,1/1/2015,84431,Medium,13.46832115,17792,1
1698,554,1/1/2016,92579,Low,9.651439811,38439,1
1699,555,1/1/2015,48894,Medium,9.073563488,47069,3
1700,555,1/1/2016,53134,High,8.673824648,26171,3
1701,556,1/1/2015,29872,Medium,7.147315083,14884,2
1702,556,1/1/2016,33133,Medium,10.91705135,48995,0
1703,556,12/31/2016,37329,Low,12.66593648,9566,0
1704,557,1/1/2015,60989,High,5.285257428,7676,0
1705,557,1/1/2016,70084,High,14.91316377,29187,0
1706,557,12/31/2016,75701,Low,8.015274122,12491,0
1707,558,1/1/2015,62750,Medium,9.439082915,29820,2
1708,558,1/1/2016,71936,Low,14.64048907,19715,1
1709,558,12/31/2016,75956,High,5.58912562,46463,1
1710,559,1/1/2015,49354,High,8.022333194,40098,0
1711,559,1/1/2016,53603,Medium,8.610881875,25982,3
1712,559,12/31/2016,60887,High,13.58961681,6111,0
1713,559,12/31/2017,69293,Low,13.80606676,9617,1
1714,560,1/1/2015,74468,Low,10.86198424,5513,1
1715,560,1/1/2016,78314,Medium,5.165974761,30975,1
1716,560,12/31/2016,87552,High,11.79675629,6174,2
1717,560,12/31/2017,100196,Medium,14.44231566,43618,0
1718,561,1/1/2015,79144,Medium,9.991820161,18191,1
1719,561,1/1/2016,84748,Low,7.081079844,13867,0
1720,562,1/1/2015,40246,High,6.693405435,28651,1
1721,562,1/1/2016,44919,Medium,11.61222866,41461,2
1722,562,12/31/2016,51516,Low,14.68776982,9434,0
1723,562,12/31/2017,56247,Medium,9.184981577,45686,1
1724,563,1/1/2015,36504,Low,9.223344074,32522,2
1725,563,1/1/2016,39924,Medium,9.368932942,15494,3
1726,564,1/1/2015,26744,Low,10.78373548,31487,1
1727,564,1/1/2016,28364,High,6.057989303,45297,1
1728,565,1/1/2015,59855,Low,12.17490817,32987,1
1729,565,1/1/2016,64468,Low,7.70732159,40966,1
1730,566,1/1/2015,23937,Low,5.16867417,24510,3
1731,566,1/1/2016,26677,Medium,11.44979729,14510,0
1732,566,12/31/2016,28704,Low,7.600112575,46616,1
1733,566,12/31/2017,31135,Medium,8.470008639,30328,2
1734,567,1/1/2015,72172,Medium,12.15206842,41977,3
1735,567,1/1/2016,80472,High,11.50088126,16941,2
1736,568,1/1/2015,81927,Medium,10.50945457,34308,1
1737,568,1/1/2016,93153,Medium,13.70299835,6580,1
1738,568,12/31/2016,105175,High,12.90646003,42956,2
1739,568,12/31/2017,110828,High,5.375078662,42307,3
1740,569,1/1/2015,55586,Medium,7.934602743,47502,3
1741,569,1/1/2016,60603,High,9.026007552,44254,3
